"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-118.10177,30.50455,16.243807,0.17758557,6.033448,313.58972,1,2014,3
-118.78114,30.505657,16.232048,0.15258525,5.997641,311.9588,1,2014,3
-120.4446,30.508497,15.849345,0.1499375,5.960285,310.23636,1,2014,3
-119.26905,30.50941,16.269194,0.119600005,6.037922,312.3822,1,2014,3
-119.89363,30.520372,16.134346,0.137558,6.066177,312.3944,1,2014,3
-117.829445,30.52723,16.225828,0.18810259,5.941734,313.49973,1,2014,3
-128.72064,30.528667,17.237637,0.055692762,2.1162467,280.61966,1,2014,3
-128.78381,30.547672,17.200838,0.05672323,2.1015232,278.2072,1,2014,3
-129.01114,30.578882,17.17833,0.056790214,2.0895932,275.4923,1,2014,3
-129.25012,30.623104,17.295506,0.054803587,2.0934422,273.2861,1,2014,3
-120.03565,30.633488,16.012772,0.14744434,5.9961653,311.07806,1,2014,3
-129.57443,30.676422,17.497837,0.05003213,1.9625493,272.92072,1,2014,3
-129.82057,30.715933,17.5141,0.049593665,1.8504324,271.23865,1,2014,3
-130.0155,30.747952,17.4871,0.05215707,1.7001176,270.67404,1,2014,3
-116.77934,30.750202,16.856619,0.1574807,5.5731497,313.8368,1,2014,3
-118.131905,30.750223,16.145922,0.1836945,6.0179815,314.25943,1,2014,3
-117.15236,30.750668,16.618034,0.16187242,5.721477,313.93777,1,2014,3
-117.79476,30.751154,16.148409,0.20792627,5.8478117,314.79214,1,2014,3
-116.665504,30.751204,16.8463,0.19648688,5.417933,313.65387,1,2014,3
-117.719376,30.752682,16.248339,0.20050766,5.834595,313.95837,1,2014,3
-117.32113,30.752947,16.351805,0.18736742,5.8128476,314.303,1,2014,3
-119.33331,30.75309,16.027927,0.1572112,5.985883,312.9691,1,2014,3
-118.41846,30.7539,16.167677,0.15010867,6.032122,314.26117,1,2014,3
-130.12344,30.75768,17.494099,0.052087497,1.6710775,272.05765,1,2014,3
