"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-118.372665,29.000015,17.143293,0.13609405,5.543221,299.3859,1,2014,2
-116.26667,29.000135,17.378399,0.14160278,5.7531295,305.7345,1,2014,2
-117.94388,29.000269,16.971132,0.12707362,5.597714,300.96375,1,2014,2
-118.81085,29.000374,17.128344,0.10754763,5.162364,297.95496,1,2014,2
-119.45473,29.001383,16.864729,0.10810501,5.203585,298.33804,1,2014,2
-116.71774,29.001644,17.465834,0.13519347,5.563614,305.48978,1,2014,2
-116.206055,29.001654,17.291573,0.1512331,6.0023413,306.25897,1,2014,2
-115.988396,29.002962,17.070827,0.19165668,5.992412,308.49554,1,2014,2
-119.191284,29.003252,17.063234,0.10624562,5.2605133,299.24503,1,2014,2
-118.59883,29.003414,17.275953,0.11590464,5.276154,298.65378,1,2014,2
-117.60636,29.003578,17.03039,0.13514212,5.3342757,302.67715,1,2014,2
-119.78677,29.004578,16.626371,0.11854515,4.958195,294.54916,1,2014,2
-119.650856,29.004606,16.723804,0.11160651,5.1028323,296.16333,1,2014,2
-120.18456,29.004753,16.63063,0.123294204,4.820259,293.2142,1,2014,2
-121.06858,29.004948,16.366571,0.13217783,4.592886,287.09357,1,2014,2
-117.06427,29.005058,17.23609,0.13530655,5.394599,303.27765,1,2014,2
-118.20677,29.007013,17.069891,0.13676396,5.5893917,300.41876,1,2014,2
-120.929985,29.00745,16.603537,0.12870423,4.648548,288.43494,1,2014,2
-126.53515,29.013493,17.321758,0.050919335,2.857709,243.61427,1,2014,2
-121.51711,29.014677,16.482218,0.10228133,4.788789,282.78836,1,2014,2
-123.24657,29.015392,17.398678,0.06281758,4.4002385,273.90936,1,2014,2
-139.1939,29.015625,19.564255,0.06502386,2.8806422,117.72149,1,2014,2
-116.83923,29.020025,17.42116,0.13348503,5.444382,303.69006,1,2014,2
-117.41881,29.020617,17.150122,0.13661681,5.2868233,302.87848,1,2014,2
-127.00822,29.022953,17.525545,0.048580125,2.7167075,241.17073,1,2014,2
-120.293015,29.027147,16.684298,0.13042606,4.6963177,292.14124,1,2014,2
-121.4933,29.03258,16.28247,0.10962022,4.685403,285.72702,1,2014,2
-123.322105,29.032736,17.32861,0.06280792,4.2779083,273.48444,1,2014,2
-120.67297,29.036701,16.700369,0.12976146,4.582936,289.50244,1,2014,2
-125.70765,29.03756,17.28707,0.055779614,3.2144206,254.66672,1,2014,2
-139.25081,29.045452,19.956873,0.06818094,3.0736299,120.06858,1,2014,2
-126.75465,29.075132,17.498856,0.050538413,2.8021598,240.96526,1,2014,2
-115.748245,29.08992,16.567692,0.4226483,6.0125284,311.8314,1,2014,2
-123.53805,29.111397,17.148947,0.062644675,4.12273,272.08508,1,2014,2
-139.5058,29.125935,19.998487,0.063099995,3.2753625,118.44293,1,2014,2
-121.79091,29.175777,16.50474,0.09830016,4.740137,281.1914,1,2014,2
-123.807884,29.18053,16.93826,0.06585535,3.930318,269.2711,1,2014,2
-127.26316,29.204098,17.735046,0.051527765,2.6876383,236.84207,1,2014,2
-139.75615,29.20853,19.94637,0.060377408,2.936154,112.63487,1,2014,2
-122.034096,29.215807,16.541662,0.0907103,4.656007,278.89584,1,2014,2
-124.01829,29.23255,16.894316,0.06771776,3.8621886,268.07108,1,2014,2
-117.38471,29.250057,17.058249,0.13406742,5.226098,306.51907,1,2014,2
-118.83018,29.250072,17.079672,0.0972949,5.0258927,299.8297,1,2014,2
-120.97782,29.250101,16.600126,0.12954955,4.85965,291.8671,1,2014,2
-116.573326,29.250235,17.25016,0.1383602,5.568492,307.63132,1,2014,2
-117.747116,29.250275,17.096376,0.1167898,5.2340136,307.00125,1,2014,2
-118.46668,29.250338,17.26605,0.110317715,5.3979626,302.748,1,2014,2
-118.69517,29.250803,17.259043,0.10135089,5.2462654,301.3571,1,2014,2
-117.19745,29.250937,17.099417,0.15457527,5.37443,306.14493,1,2014,2
-116.38497,29.251503,17.278076,0.1476225,5.6781864,306.40573,1,2014,2
-117.76207,29.25181,17.086376,0.11982584,5.395869,308.3779,1,2014,2
-119.02682,29.252007,16.953964,0.10260659,5.203268,301.00153,1,2014,2
-119.89339,29.252562,16.721325,0.11680395,4.9944367,298.72034,1,2014,2
-124.08841,29.253147,16.842611,0.07071777,3.9102046,269.41388,1,2014,2
-118.07509,29.254099,17.182768,0.12502635,5.527866,303.1151,1,2014,2
-115.825806,29.254152,16.62984,0.302647,5.964,306.8891,1,2014,2
-119.5316,29.255606,16.770952,0.11459936,5.17349,299.7861,1,2014,2
-121.251236,29.257034,16.222418,0.12459375,4.7813807,288.2834,1,2014,2
-119.411194,29.257965,16.842148,0.10700486,5.210182,300.69974,1,2014,2
-122.14668,29.258087,16.507566,0.08912376,4.636723,280.43747,1,2014,2
-115.5749,29.258785,16.2926,0.57277733,6.4826694,312.62445,1,2014,2
-121.213005,29.26132,16.468794,0.13642885,4.7401686,290.49945,1,2014,2
-127.33832,29.26773,17.326687,0.05456184,2.5352712,240.19905,1,2014,2
-140.04588,29.270847,19.813318,0.0648921,2.5415154,97.46056,1,2014,2
-125.586555,29.27232,17.108213,0.05558614,3.2184625,255.79105,1,2014,2
-127.21844,29.276157,17.203949,0.054419395,2.616295,243.92464,1,2014,2
-120.22564,29.2795,16.683313,0.11700972,4.959728,296.97836,1,2014,2
-122.27749,29.281221,16.67117,0.07950007,4.5693874,278.43155,1,2014,2
-116.94645,29.293985,17.172358,0.1548486,5.418053,307.1237,1,2014,2
-120.68577,29.301592,16.712452,0.12682544,4.7875047,293.51288,1,2014,2
-140.2978,29.303423,19.874369,0.06322219,2.4747727,96.26349,1,2014,2
-120.4645,29.322582,16.716871,0.122219846,4.888783,295.56915,1,2014,2
-124.25014,29.345028,16.90292,0.0633898,3.8115876,268.34625,1,2014,2
-125.492424,29.356506,17.296068,0.053138122,3.3077486,260.2529,1,2014,2
-140.5263,29.376312,19.889973,0.061474364,2.6978695,96.598175,1,2014,2
-127.553085,29.41537,17.355042,0.051839847,2.4077582,235.3199,1,2014,2
-124.52674,29.425398,16.849648,0.06433551,3.7852874,266.9713,1,2014,2
-140.75577,29.449945,19.834576,0.057999097,2.9148757,97.49073,1,2014,2
-127.75032,29.489906,17.335396,0.052800346,2.3129418,231.49493,1,2014,2
-124.76178,29.495687,17.00248,0.061924037,3.697161,266.43332,1,2014,2
-119.1757,29.500008,16.95217,0.112866215,5.185528,302.15765,1,2014,2
-117.243286,29.500162,16.973515,0.1639289,5.3391385,309.83304,1,2014,2
-120.65499,29.500193,16.486517,0.1324407,5.098431,296.06247,1,2014,2
-118.241646,29.500359,17.067541,0.11520294,5.239275,309.8896,1,2014,2
-119.46779,29.500404,16.945835,0.11585032,5.233985,302.99173,1,2014,2
-119.94622,29.500677,16.77974,0.12808913,5.1028323,301.94586,1,2014,2
-117.26193,29.500872,16.850904,0.13825972,5.194555,310.15863,1,2014,2
-117.75267,29.501572,17.022905,0.11949903,5.151097,310.27554,1,2014,2
-118.367874,29.501968,17.23095,0.109007105,5.112113,306.48883,1,2014,2
-120.48327,29.502108,16.535906,0.12743424,5.1293764,298.91357,1,2014,2
-119.67717,29.503532,16.879583,0.12394105,5.233985,302.99173,1,2014,2
-127.54747,29.50389,17.033611,0.05452746,2.1402102,233.93326,1,2014,2
-118.50159,29.505093,17.206713,0.10570635,5.1312475,304.2785,1,2014,2
-118.963524,29.505882,17.034494,0.10806426,5.144171,302.0526,1,2014,2
-122.234055,29.506119,16.2477,0.10954057,4.6083403,283.55377,1,2014,2
-116.94177,29.506823,17.175882,0.1536445,5.394256,308.5271,1,2014,2
-121.22147,29.5077,16.32723,0.1359493,4.979257,292.80576,1,2014,2
