"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-119.09609,28.717573,17.71147,0.106676,1,2014,1
-120.719444,28.717962,16.668882,0.15820913,1,2014,1
-120.52732,28.720087,16.750282,0.15396826,1,2014,1
-118.65023,28.72145,17.78095,0.11913324,1,2014,1
-121.43012,28.726818,17.260355,0.104766294,1,2014,1
-119.06496,28.729357,17.660906,0.11599651,1,2014,1
-119.38295,28.731873,17.316944,0.108230986,1,2014,1
-125.79066,28.73573,17.890884,0.060257867,1,2014,1
-121.39138,28.736265,17.231388,0.103062816,1,2014,1
-120.66694,28.738075,16.72344,0.15718788,1,2014,1
-120.675995,28.738157,16.68162,0.15742725,1,2014,1
-119.3247,28.738232,17.373543,0.10496107,1,2014,1
-120.29483,28.742624,16.781652,0.14542757,1,2014,1
-122.15262,28.744143,17.652586,0.08600507,1,2014,1
-119.02116,28.74623,17.656073,0.11572165,1,2014,1
-118.54052,28.753328,17.830107,0.122888274,1,2014,1
-120.46252,28.757969,16.687735,0.15876348,1,2014,1
-118.602425,28.761045,17.81744,0.11621474,1,2014,1
-120.614426,28.76264,16.70825,0.16631742,1,2014,1
-119.217606,28.765762,17.373629,0.11440432,1,2014,1
-121.4674,28.769117,17.261875,0.099866405,1,2014,1
-118.919014,28.770098,17.61817,0.10789961,1,2014,1
-120.57684,28.772812,16.715708,0.16266534,1,2014,1
-119.13348,28.783358,17.472841,0.12123025,1,2014,1
-120.55913,28.784323,16.71537,0.16279452,1,2014,1
-121.525154,28.786089,17.276714,0.101325065,1,2014,1
-125.77917,28.787647,17.744236,0.06478308,1,2014,1
-118.49709,28.787724,17.78384,0.11575411,1,2014,1
-122.14067,28.789274,17.631256,0.08632146,1,2014,1
-118.83461,28.790659,17.743649,0.10403778,1,2014,1
-118.5512,28.790762,17.839792,0.11178869,1,2014,1
-119.05872,28.79631,17.586395,0.11181681,1,2014,1
-118.14637,28.798185,17.73008,0.13364446,1,2014,1
-120.562584,28.80077,16.692987,0.1715019,1,2014,1
-120.40084,28.801493,16.694916,0.16871855,1,2014,1
-118.46972,28.80327,17.754213,0.110420495,1,2014,1
-120.32558,28.803604,16.723886,0.16198263,1,2014,1
-119.19725,28.804148,17.336407,0.119531974,1,2014,1
-120.55835,28.804262,16.717392,0.16661051,1,2014,1
-118.7502,28.809177,17.773438,0.111054,1,2014,1
-125.77641,28.81105,17.651403,0.06109052,1,2014,1
-118.50671,28.811398,17.790012,0.11585219,1,2014,1
-118.461845,28.81181,17.73061,0.11338815,1,2014,1
-118.18723,28.813091,17.64962,0.12494703,1,2014,1
-118.96185,28.818472,17.610102,0.10888214,1,2014,1
-122.147575,28.81873,17.631392,0.08424023,1,2014,1
-118.20982,28.820747,17.630388,0.12350842,1,2014,1
-121.588905,28.822123,17.327816,0.10271427,1,2014,1
-120.343376,28.825428,16.713835,0.16065766,1,2014,1
-118.40807,28.825502,17.717556,0.12716427,1,2014,1
-118.66448,28.826355,17.76425,0.117419966,1,2014,1
-125.75264,28.834383,17.621834,0.06458679,1,2014,1
-118.63218,28.834776,17.769722,0.11882324,1,2014,1
-118.58529,28.836792,17.805183,0.11549085,1,2014,1
-120.576035,28.83758,16.661762,0.16566513,1,2014,1
-118.49838,28.837683,17.727495,0.110334784,1,2014,1
-118.40091,28.838446,17.693201,0.12170314,1,2014,1
-119.14085,28.83995,17.30703,0.111523144,1,2014,1
-118.873436,28.840755,17.705664,0.112944745,1,2014,1
-118.37705,28.843323,17.666685,0.12229435,1,2014,1
-118.43529,28.849205,17.703035,0.10885023,1,2014,1
-122.16787,28.850595,17.603691,0.08991926,1,2014,1
-119.09279,28.8511,17.362572,0.113670126,1,2014,1
-120.540855,28.854988,16.694084,0.16878557,1,2014,1
-118.50015,28.855679,17.757345,0.11520765,1,2014,1
-118.800705,28.857546,17.726185,0.117537506,1,2014,1
-125.76456,28.859922,17.565346,0.062256053,1,2014,1
-118.327705,28.863682,17.598215,0.1364649,1,2014,1
-118.76104,28.86485,17.744884,0.11795697,1,2014,1
-122.17512,28.866175,17.60363,0.08445875,1,2014,1
-119.0332,28.869576,17.433027,0.11573931,1,2014,1
-121.62721,28.871021,17.360365,0.102483384,1,2014,1
-122.240746,28.873407,17.622635,0.08311662,1,2014,1
-118.71526,28.873999,17.735514,0.11619809,1,2014,1
-118.31105,28.874573,17.56763,0.147065,1,2014,1
-118.362854,28.87515,17.646868,0.12397581,1,2014,1
