"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-118.27323,28.286493,17.83592,0.092387624,1,2014,3
-117.207375,28.286633,17.936132,0.09915465,1,2014,3
-118.62079,28.287617,17.772295,0.09200916,1,2014,3
-117.12363,28.288101,17.924957,0.10370834,1,2014,3
-118.69075,28.289186,17.775944,0.091872066,1,2014,3
-120.38768,28.289682,17.097555,0.082469776,1,2014,3
-116.941956,28.290806,17.92118,0.11948539,1,2014,3
-120.31074,28.29103,17.154537,0.085761875,1,2014,3
-117.895386,28.291319,17.962147,0.09417571,1,2014,3
-117.625565,28.291655,17.946056,0.09934207,1,2014,3
-119.09542,28.292337,17.705257,0.09730161,1,2014,3
-119.815704,28.292517,17.789553,0.08359972,1,2014,3
-120.266495,28.292685,17.237904,0.083847925,1,2014,3
-119.199585,28.296618,17.68179,0.094833076,1,2014,3
-116.83371,28.29785,17.944956,0.119570754,1,2014,3
-118.47151,28.299023,17.697136,0.09945763,1,2014,3
-116.06638,28.299335,17.8646,0.12562954,1,2014,3
-118.53526,28.300192,17.71337,0.10001241,1,2014,3
-120.194145,28.300488,17.36053,0.08231663,1,2014,3
-115.84704,28.30077,17.533558,0.15398602,1,2014,3
-118.210884,28.301233,17.82732,0.091375,1,2014,3
-120.233,28.302025,17.308071,0.08088801,1,2014,3
-119.24159,28.303192,17.701635,0.0940038,1,2014,3
-120.33927,28.306414,17.114056,0.08163422,1,2014,3
-117.92617,28.3068,17.941156,0.09831441,1,2014,3
-118.81444,28.30768,17.787436,0.08861783,1,2014,3
-117.31753,28.309729,17.859678,0.108174294,1,2014,3
-117.112335,28.311438,17.919931,0.1115841,1,2014,3
-117.06765,28.311752,17.917864,0.11182651,1,2014,3
-118.59903,28.311813,17.76405,0.09562906,1,2014,3
-120.29038,28.312712,17.23143,0.082231894,1,2014,3
-118.6385,28.313461,17.69982,0.09567429,1,2014,3
-117.11241,28.313564,17.883627,0.10665741,1,2014,3
-115.822,28.313654,17.507202,0.16525236,1,2014,3
-115.898605,28.315395,17.626415,0.14166835,1,2014,3
-116.783646,28.316217,17.95346,0.11314083,1,2014,3
-116.04961,28.317047,17.82472,0.13247181,1,2014,3
-120.13859,28.31727,17.417448,0.07771752,1,2014,3
-118.5479,28.319345,17.651543,0.10455943,1,2014,3
-117.11257,28.319786,17.889984,0.10306577,1,2014,3
-117.15954,28.31987,17.89185,0.103912406,1,2014,3
-118.437706,28.320087,17.638067,0.102602564,1,2014,3
-117.65358,28.321026,17.913977,0.096584,1,2014,3
-118.22034,28.32106,17.802313,0.09479753,1,2014,3
